지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),적설(cm),지면온도(°C),년,월,일,시
서울,2022-09-25 21:00,19.7,0.0,0.6,59,1006.3,0.0,17.4,2022,09,25,21
서울,2022-09-25 22:00,19.1,0.0,1.1,62,1006.5,0.0,16.9,2022,09,25,22
서울,2022-09-25 23:00,18.5,0.0,0.3,62,1006.5,0.0,16.2,2022,09,25,23
서울,2022-09-26 00:00,18.0,0.0,0.4,65,1006.3,0.0,15.5,2022,09,26,00
서울,2022-09-26 01:00,17.4,0.0,1.8,68,1006.4,0.0,14.8,2022,09,26,01
서울,2022-09-26 02:00,16.9,0.0,1.9,71,1006.5,0.0,14.6,2022,09,26,02
서울,2022-09-26 03:00,16.6,0.0,1.0,72,1006.6,0.0,14.5,2022,09,26,03
서울,2022-09-26 04:00,16.2,0.0,0.7,72,1006.6,0.0,14.2,2022,09,26,04
서울,2022-09-26 05:00,15.7,0.0,1.8,76,1006.6,0.0,13.8,2022,09,26,05
서울,2022-09-26 06:00,15.3,0.0,1.9,80,1006.9,0.0,13.3,2022,09,26,06
서울,2022-09-26 07:00,14.9,0.0,2.1,82,1007.3,0.0,13.8,2022,09,26,07
서울,2022-09-26 08:00,15.7,0.0,2.1,82,1007.5,0.0,17.0,2022,09,26,08
서울,2022-09-26 09:00,17.7,0.0,1.9,73,1007.8,0.0,21.3,2022,09,26,09
서울,2022-09-26 10:00,20.1,0.0,1.4,63,1008.0,0.0,29.2,2022,09,26,10
서울,2022-09-26 11:00,21.7,0.0,1.0,50,1007.5,0.0,31.7,2022,09,26,11
서울,2022-09-26 12:00,23.2,0.0,2.7,39,1007.0,0.0,35.7,2022,09,26,12
서울,2022-09-26 13:00,23.8,0.0,2.6,37,1006.5,0.0,37.1,2022,09,26,13
서울,2022-09-26 14:00,24.3,0.0,2.6,36,1005.6,0.0,37.4,2022,09,26,14
서울,2022-09-26 15:00,25.3,0.0,1.8,32,1005.7,0.0,37.1,2022,09,26,15
서울,2022-09-26 16:00,25.3,0.0,2.5,38,1005.5,0.0,31.7,2022,09,26,16
서울,2022-09-26 17:00,24.9,0.0,2.6,38,1005.4,0.0,25.8,2022,09,26,17
서울,2022-09-26 18:00,23.5,0.0,1.6,41,1005.7,0.0,22.0,2022,09,26,18
서울,2022-09-26 19:00,22.0,0.0,2.5,52,1005.8,0.0,19.4,2022,09,26,19
서울,2022-09-26 20:00,20.9,0.0,1.8,60,1006.3,0.0,18.1,2022,09,26,20
서울,2022-09-26 21:00,20.1,0.0,0.4,61,1006.6,0.0,17.1,2022,09,26,21
서울,2022-09-26 22:00,19.4,0.0,0.7,63,1006.7,0.0,16.6,2022,09,26,22
서울,2022-09-26 23:00,18.8,0.0,1.0,67,1006.7,0.0,15.9,2022,09,26,23
서울,2022-09-27 00:00,18.4,0.0,1.0,70,1006.8,0.0,15.3,2022,09,27,00
서울,2022-09-27 01:00,17.5,0.0,1.9,73,1006.7,0.0,14.4,2022,09,27,01
서울,2022-09-27 02:00,16.6,0.0,1.7,77,1006.6,0.0,13.9,2022,09,27,02
서울,2022-09-27 03:00,16.1,0.0,2.0,80,1006.8,0.0,13.4,2022,09,27,03
서울,2022-09-27 04:00,15.5,0.0,1.1,83,1006.7,0.0,12.9,2022,09,27,04
서울,2022-09-27 05:00,14.9,0.0,1.6,84,1006.6,0.0,12.4,2022,09,27,05
서울,2022-09-27 06:00,14.4,0.0,2.2,86,1006.7,0.0,12.2,2022,09,27,06
서울,2022-09-27 07:00,14.1,0.0,1.9,86,1006.8,0.0,12.3,2022,09,27,07
서울,2022-09-27 08:00,15.7,0.0,2.2,83,1006.9,0.0,13.8,2022,09,27,08
서울,2022-09-27 09:00,18.5,0.0,1.6,71,1006.9,0.0,23.8,2022,09,27,09
서울,2022-09-27 10:00,19.9,0.0,2.2,65,1006.7,0.0,27.1,2022,09,27,10
서울,2022-09-27 11:00,22.8,0.0,1.5,52,1006.6,0.0,36.8,2022,09,27,11
서울,2022-09-27 12:00,24.4,0.0,0.8,45,1006.1,0.0,40.6,2022,09,27,12
서울,2022-09-27 13:00,26.3,0.0,2.2,40,1005.4,0.0,42.5,2022,09,27,13
서울,2022-09-27 14:00,26.9,0.0,2.9,37,1004.7,0.0,42.0,2022,09,27,14
서울,2022-09-27 15:00,27.6,0.0,2.3,35,1003.9,0.0,39.6,2022,09,27,15
서울,2022-09-27 16:00,27.7,0.0,2.3,33,1003.5,0.0,34.6,2022,09,27,16
서울,2022-09-27 17:00,27.4,0.0,1.0,33,1003.4,0.0,26.6,2022,09,27,17
서울,2022-09-27 18:00,25.8,0.0,1.9,36,1003.5,0.0,22.4,2022,09,27,18
서울,2022-09-27 19:00,23.3,0.0,2.3,46,1003.8,0.0,19.5,2022,09,27,19
서울,2022-09-27 20:00,22.4,0.0,1.7,58,1004.0,0.0,18.3,2022,09,27,20
서울,2022-09-27 21:00,21.3,0.0,0.3,55,1004.5,0.0,17.0,2022,09,27,21
서울,2022-09-27 22:00,20.3,0.0,0.2,58,1004.6,0.0,16.3,2022,09,27,22
서울,2022-09-27 23:00,19.3,0.0,0.0,64,1004.4,0.0,15.6,2022,09,27,23
서울,2022-09-28 00:00,18.9,0.0,0.9,64,1004.7,0.0,15.3,2022,09,28,00
서울,2022-09-28 01:00,18.1,0.0,2.0,69,1004.3,0.0,14.9,2022,09,28,01
서울,2022-09-28 02:00,17.6,0.0,1.3,73,1004.2,0.0,14.6,2022,09,28,02
서울,2022-09-28 03:00,17.2,0.0,1.8,75,1004.2,0.0,14.4,2022,09,28,03
서울,2022-09-28 04:00,16.7,0.0,1.5,78,1003.9,0.0,14.1,2022,09,28,04
서울,2022-09-28 05:00,16.3,0.0,2.1,77,1004.1,0.0,14.1,2022,09,28,05
서울,2022-09-28 06:00,16.3,0.0,2.5,77,1003.9,0.0,14.2,2022,09,28,06
서울,2022-09-28 07:00,16.5,0.0,2.5,79,1004.0,0.0,15.0,2022,09,28,07
서울,2022-09-28 08:00,17.5,0.0,1.9,77,1004.2,0.0,17.6,2022,09,28,08
서울,2022-09-28 09:00,18.4,0.0,2.1,75,1004.6,0.0,19.8,2022,09,28,09
서울,2022-09-28 10:00,19.4,0.0,2.2,72,1004.4,0.0,21.7,2022,09,28,10
서울,2022-09-28 11:00,20.7,0.0,1.3,70,1004.3,0.0,26.8,2022,09,28,11
서울,2022-09-28 12:00,22.0,0.0,2.4,64,1003.8,0.0,27.0,2022,09,28,12
서울,2022-09-28 13:00,23.2,0.0,2.2,61,1003.4,0.0,32.0,2022,09,28,13
서울,2022-09-28 14:00,24.3,0.0,1.6,58,1002.8,0.0,35.4,2022,09,28,14
서울,2022-09-28 15:00,25.6,0.0,2.2,50,1002.3,0.0,34.0,2022,09,28,15
서울,2022-09-28 16:00,25.8,0.0,2.1,52,1002.1,0.0,32.0,2022,09,28,16
서울,2022-09-28 17:00,25.7,0.0,1.9,48,1002.1,0.0,26.0,2022,09,28,17
서울,2022-09-28 18:00,23.9,0.0,2.5,64,1002.2,0.0,22.5,2022,09,28,18
서울,2022-09-28 19:00,22.6,0.0,1.6,69,1002.5,0.0,20.2,2022,09,28,19
서울,2022-09-28 20:00,21.7,0.0,1.1,75,1002.8,0.0,18.8,2022,09,28,20
서울,2022-09-28 21:00,20.7,0.0,2.1,78,1003.4,0.0,18.1,2022,09,28,21
서울,2022-09-28 22:00,20.2,0.0,2.0,82,1003.8,0.0,17.6,2022,09,28,22
서울,2022-09-28 23:00,19.7,0.0,1.6,84,1003.8,0.0,17.1,2022,09,28,23
서울,2022-09-29 00:00,19.0,0.0,1.6,85,1003.9,0.0,16.4,2022,09,29,00
서울,2022-09-29 01:00,18.4,0.0,0.7,86,1004.0,0.0,15.7,2022,09,29,01
서울,2022-09-29 02:00,17.9,0.0,0.8,88,1003.8,0.0,15.4,2022,09,29,02
서울,2022-09-29 03:00,17.4,0.0,1.4,88,1003.6,0.0,14.9,2022,09,29,03
서울,2022-09-29 04:00,17.0,0.0,1.3,89,1003.7,0.0,14.4,2022,09,29,04
서울,2022-09-29 05:00,16.6,0.0,1.1,92,1003.9,0.0,14.3,2022,09,29,05
서울,2022-09-29 06:00,16.5,0.0,0.9,92,1004.4,0.0,14.2,2022,09,29,06
서울,2022-09-29 07:00,16.6,0.0,1.0,91,1005.0,0.0,15.6,2022,09,29,07
서울,2022-09-29 08:00,17.3,0.0,1.4,90,1005.1,0.0,18.1,2022,09,29,08
서울,2022-09-29 09:00,18.1,0.0,1.6,86,1005.4,0.0,20.5,2022,09,29,09
서울,2022-09-29 10:00,19.6,0.0,1.2,80,1005.4,0.0,26.9,2022,09,29,10
서울,2022-09-29 11:00,21.7,0.0,1.0,73,1005.1,0.0,32.8,2022,09,29,11
서울,2022-09-29 12:00,23.4,0.0,0.8,65,1004.5,0.0,35.8,2022,09,29,12
서울,2022-09-29 13:00,24.8,0.0,1.9,52,1004.0,0.0,39.2,2022,09,29,13
서울,2022-09-29 14:00,25.9,0.0,2.5,47,1003.5,0.0,38.4,2022,09,29,14
서울,2022-09-29 15:00,26.0,0.0,2.1,38,1003.3,0.0,34.9,2022,09,29,15
서울,2022-09-29 16:00,26.3,0.0,1.4,36,1003.1,0.0,31.4,2022,09,29,16
서울,2022-09-29 17:00,25.7,0.0,1.7,44,1003.3,0.0,25.4,2022,09,29,17
서울,2022-09-29 18:00,23.6,0.0,2.9,63,1003.8,0.0,22.0,2022,09,29,18
서울,2022-09-29 19:00,21.7,0.0,2.9,70,1004.4,0.0,19.6,2022,09,29,19
서울,2022-09-29 20:00,20.6,0.0,2.8,75,1004.9,0.0,18.4,2022,09,29,20
서울,2022-09-29 21:00,20.1,0.0,1.7,77,1005.3,0.0,17.4,2022,09,29,21
서울,2022-09-29 22:00,19.4,0.0,1.0,76,1005.5,0.0,16.1,2022,09,29,22
서울,2022-09-29 23:00,18.6,0.0,0.0,79,1005.7,0.0,15.4,2022,09,29,23
서울,2022-09-30 00:00,18.0,0.0,1.1,79,1005.8,0.0,15.0,2022,09,30,00
서울,2022-09-30 01:00,17.6,0.0,0.8,80,1005.9,0.0,14.4,2022,09,30,01
서울,2022-09-30 02:00,17.1,0.0,0.8,82,1005.9,0.0,14.3,2022,09,30,02
서울,2022-09-30 03:00,16.5,0.0,1.8,84,1005.9,0.0,13.6,2022,09,30,03
서울,2022-09-30 04:00,16.2,0.0,1.1,84,1006.1,0.0,13.5,2022,09,30,04
서울,2022-09-30 05:00,15.6,0.0,1.9,88,1006.4,0.0,13.4,2022,09,30,05
서울,2022-09-30 06:00,15.2,0.0,0.8,88,1006.6,0.0,12.5,2022,09,30,06
서울,2022-09-30 07:00,14.9,0.0,2.4,89,1006.8,0.0,13.2,2022,09,30,07
서울,2022-09-30 08:00,15.9,0.0,2.3,89,1006.8,0.0,15.4,2022,09,30,08
서울,2022-09-30 09:00,18.4,0.0,1.3,79,1007.0,0.0,23.5,2022,09,30,09
서울,2022-09-30 10:00,21.1,0.0,1.6,70,1006.8,0.0,30.8,2022,09,30,10
서울,2022-09-30 11:00,22.6,0.0,0.9,60,1006.6,0.0,36.3,2022,09,30,11
서울,2022-09-30 12:00,24.5,0.0,2.0,56,1005.9,0.0,39.9,2022,09,30,12
서울,2022-09-30 13:00,26.2,0.0,1.9,51,1005.5,0.0,41.4,2022,09,30,13
서울,2022-09-30 14:00,26.8,0.0,1.7,46,1005.0,0.0,37.6,2022,09,30,14
서울,2022-09-30 15:00,27.0,0.0,2.4,40,1004.7,0.0,35.3,2022,09,30,15
서울,2022-09-30 16:00,27.7,0.0,1.6,37,1004.3,0.0,32.8,2022,09,30,16
서울,2022-09-30 17:00,27.0,0.0,1.8,39,1004.3,0.0,25.7,2022,09,30,17
서울,2022-09-30 18:00,25.0,0.0,2.6,46,1004.5,0.0,22.1,2022,09,30,18
서울,2022-09-30 19:00,23.2,0.0,2.2,69,1005.2,0.0,19.8,2022,09,30,19
서울,2022-09-30 20:00,21.8,0.0,1.9,74,1005.7,0.0,18.3,2022,09,30,20
서울,2022-09-30 21:00,20.7,0.0,1.8,74,1006.2,0.0,17.1,2022,09,30,21
서울,2022-09-30 22:00,19.8,0.0,1.1,75,1006.1,0.0,16.2,2022,09,30,22
서울,2022-09-30 23:00,19.3,0.0,1.3,75,1006.1,0.0,15.4,2022,09,30,23
서울,2022-10-01 00:00,18.5,0.0,1.5,77,1006.3,0.0,14.7,2022,10,01,00
서울,2022-10-01 01:00,17.7,0.0,1.5,79,1006.4,0.0,14.0,2022,10,01,01
서울,2022-10-01 02:00,17.2,0.0,1.8,79,1006.4,0.0,13.6,2022,10,01,02
서울,2022-10-01 03:00,16.4,0.0,1.5,82,1006.5,0.0,13.0,2022,10,01,03
서울,2022-10-01 04:00,16.1,0.0,1.4,81,1006.9,0.0,12.6,2022,10,01,04
서울,2022-10-01 05:00,15.3,0.0,1.8,85,1007.2,0.0,12.2,2022,10,01,05
서울,2022-10-01 06:00,14.9,0.0,1.8,86,1007.5,0.0,11.8,2022,10,01,06
서울,2022-10-01 07:00,14.4,0.0,1.8,88,1007.8,0.0,12.4,2022,10,01,07
서울,2022-10-01 08:00,15.9,0.0,1.0,86,1008.6,0.0,15.2,2022,10,01,08
서울,2022-10-01 09:00,18.5,0.0,1.6,75,1008.8,0.0,21.3,2022,10,01,09
서울,2022-10-01 10:00,20.7,0.0,1.1,69,1009.2,0.0,26.8,2022,10,01,10
서울,2022-10-01 11:00,23.1,0.0,1.9,58,1008.8,0.0,30.8,2022,10,01,11
서울,2022-10-01 12:00,25.0,0.0,1.7,50,1007.9,0.0,35.2,2022,10,01,12
서울,2022-10-01 13:00,26.6,0.0,2.6,39,1007.3,0.0,36.7,2022,10,01,13
서울,2022-10-01 14:00,27.5,0.0,2.1,35,1006.8,0.0,35.7,2022,10,01,14
서울,2022-10-01 15:00,27.1,0.0,2.0,35,1006.5,0.0,32.8,2022,10,01,15
서울,2022-10-01 16:00,26.2,0.0,2.1,36,1006.3,0.0,29.0,2022,10,01,16
서울,2022-10-01 17:00,25.1,0.0,2.0,49,1006.4,0.0,26.2,2022,10,01,17
서울,2022-10-01 18:00,24.1,0.0,1.8,50,1007.0,0.0,23.9,2022,10,01,18
서울,2022-10-01 19:00,22.9,0.0,1.8,53,1007.1,0.0,21.7,2022,10,01,19
서울,2022-10-01 20:00,22.2,0.0,0.8,58,1007.7,0.0,20.8,2022,10,01,20
서울,2022-10-01 21:00,21.7,0.0,0.6,60,1007.6,0.0,20.2,2022,10,01,21
서울,2022-10-01 22:00,21.0,0.0,2.0,64,1007.6,0.0,19.8,2022,10,01,22
서울,2022-10-01 23:00,20.8,0.0,0.7,64,1007.7,0.0,19.4,2022,10,01,23
서울,2022-10-02 00:00,19.6,0.0,2.2,68,1007.6,0.0,17.9,2022,10,02,00
서울,2022-10-02 01:00,19.0,0.0,1.8,72,1007.1,0.0,17.1,2022,10,02,01
서울,2022-10-02 02:00,18.8,0.0,1.9,75,1007.2,0.0,18.1,2022,10,02,02
서울,2022-10-02 03:00,19.2,0.0,2.9,74,1006.8,0.0,18.5,2022,10,02,03
서울,2022-10-02 04:00,19.4,0.0,2.8,72,1006.7,0.0,18.5,2022,10,02,04
서울,2022-10-02 05:00,19.5,0.0,2.2,72,1007.2,0.0,18.7,2022,10,02,05
서울,2022-10-02 06:00,19.5,0.0,1.4,72,1008.2,0.0,18.7,2022,10,02,06
서울,2022-10-02 07:00,19.2,0.1,1.6,79,1008.1,0.0,18.5,2022,10,02,07
서울,2022-10-02 08:00,18.9,0.0,2.7,79,1007.9,0.0,18.5,2022,10,02,08
서울,2022-10-02 09:00,19.2,0.0,3.0,81,1007.6,0.0,19.5,2022,10,02,09
서울,2022-10-02 10:00,20.0,0.0,2.8,75,1007.4,0.0,20.8,2022,10,02,10
서울,2022-10-02 11:00,20.5,0.0,3.3,71,1007.5,0.0,21.5,2022,10,02,11
서울,2022-10-02 12:00,20.9,0.0,2.8,69,1007.0,0.0,22.3,2022,10,02,12
서울,2022-10-02 13:00,21.4,0.0,2.7,69,1006.7,0.0,23.1,2022,10,02,13
서울,2022-10-02 14:00,21.3,0.0,3.5,67,1005.8,0.0,22.5,2022,10,02,14
서울,2022-10-02 15:00,21.1,0.0,4.0,67,1004.3,0.0,22.0,2022,10,02,15
서울,2022-10-02 16:00,21.4,0.0,3.3,64,1003.5,0.0,22.0,2022,10,02,16
서울,2022-10-02 17:00,21.4,0.0,1.7,62,1004.2,0.0,21.2,2022,10,02,17
서울,2022-10-02 18:00,19.8,3.3,2.7,79,1005.0,0.0,18.9,2022,10,02,18
서울,2022-10-02 19:00,18.5,3.8,2.9,91,1004.7,0.0,18.5,2022,10,02,19
서울,2022-10-02 20:00,17.9,1.7,2.5,89,1004.4,0.0,18.2,2022,10,02,20
서울,2022-10-02 21:00,17.7,0.3,2.1,92,1004.1,0.0,18.1,2022,10,02,21
서울,2022-10-02 22:00,17.4,1.8,4.1,95,1003.3,0.0,17.8,2022,10,02,22
서울,2022-10-02 23:00,17.3,3.3,2.9,97,1003.3,0.0,17.7,2022,10,02,23
서울,2022-10-03 00:00,17.5,1.5,2.5,97,1003.7,0.0,17.9,2022,10,03,00
서울,2022-10-03 01:00,17.7,1.2,1.6,99,1003.4,0.0,18.1,2022,10,03,01
서울,2022-10-03 02:00,17.9,0.9,1.7,96,1003.3,0.0,18.3,2022,10,03,02
서울,2022-10-03 03:00,18.0,4.4,1.8,99,1002.8,0.0,18.2,2022,10,03,03
서울,2022-10-03 04:00,18.2,3.5,1.4,99,1002.8,0.0,18.3,2022,10,03,04
서울,2022-10-03 05:00,18.4,3.2,2.0,100,1002.8,0.0,18.5,2022,10,03,05
서울,2022-10-03 06:00,18.6,1.9,1.7,100,1003.1,0.0,18.7,2022,10,03,06
서울,2022-10-03 07:00,18.9,1.8,1.3,99,1003.5,0.0,18.9,2022,10,03,07
서울,2022-10-03 08:00,19.2,2.1,0.9,99,1003.7,0.0,19.3,2022,10,03,08
서울,2022-10-03 09:00,19.6,2.8,0.6,99,1003.6,0.0,19.8,2022,10,03,09
서울,2022-10-03 10:00,20.1,2.6,0.8,99,1003.5,0.0,20.4,2022,10,03,10
서울,2022-10-03 11:00,20.6,1.5,0.8,100,1003.2,0.0,21.0,2022,10,03,11
서울,2022-10-03 12:00,22.3,10.9,3.3,100,1002.5,0.0,21.7,2022,10,03,12
서울,2022-10-03 13:00,22.6,2.5,2.7,100,1001.7,0.0,21.9,2022,10,03,13
서울,2022-10-03 14:00,22.9,2.0,3.3,99,1001.0,0.0,22.2,2022,10,03,14
서울,2022-10-03 15:00,22.9,1.9,3.6,99,1001.0,0.0,22.2,2022,10,03,15
서울,2022-10-03 16:00,23.0,0.5,4.2,97,1000.1,0.0,22.3,2022,10,03,16
서울,2022-10-03 17:00,23.2,0.1,3.2,97,1000.1,0.0,22.2,2022,10,03,17
서울,2022-10-03 18:00,23.2,0.0,2.5,96,1000.1,0.0,22.1,2022,10,03,18
서울,2022-10-03 19:00,23.3,1.2,3.5,96,1000.4,0.0,22.0,2022,10,03,19
서울,2022-10-03 20:00,23.3,2.0,2.8,97,1000.1,0.0,22.0,2022,10,03,20
서울,2022-10-03 21:00,23.2,5.0,4.4,95,998.5,0.0,22.0,2022,10,03,21
서울,2022-10-03 22:00,23.1,5.6,4.6,96,997.6,0.0,21.9,2022,10,03,22
서울,2022-10-03 23:00,22.8,10.5,4.2,99,998.7,0.0,22.0,2022,10,03,23
서울,2022-10-04 00:00,23.0,7.9,3.4,100,998.1,0.0,22.1,2022,10,04,00
서울,2022-10-04 01:00,22.4,6.1,5.7,99,997.8,0.0,21.9,2022,10,04,01
서울,2022-10-04 02:00,21.8,5.4,2.2,98,997.6,0.0,21.5,2022,10,04,02
서울,2022-10-04 03:00,21.3,0.3,2.3,96,997.6,0.0,21.2,2022,10,04,03
서울,2022-10-04 04:00,20.5,0.0,1.8,96,997.8,0.0,20.8,2022,10,04,04
서울,2022-10-04 05:00,20.2,0.0,1.0,96,997.8,0.0,20.5,2022,10,04,05
서울,2022-10-04 06:00,19.7,0.0,2.8,97,998.8,0.0,20.2,2022,10,04,06
서울,2022-10-04 07:00,18.4,0.0,4.0,96,1000.0,0.0,19.4,2022,10,04,07
서울,2022-10-04 08:00,17.3,0.0,3.8,96,1000.3,0.0,19.2,2022,10,04,08
서울,2022-10-04 09:00,17.1,0.0,3.1,93,1001.1,0.0,19.8,2022,10,04,09
서울,2022-10-04 10:00,17.1,0.0,2.7,88,1002.1,0.0,21.0,2022,10,04,10
서울,2022-10-04 11:00,17.4,0.0,3.5,86,1002.2,0.0,22.0,2022,10,04,11
서울,2022-10-04 12:00,18.3,0.0,4.5,81,1002.3,0.0,24.9,2022,10,04,12
서울,2022-10-04 13:00,18.8,0.0,3.1,80,1002.4,0.0,23.4,2022,10,04,13
서울,2022-10-04 14:00,19.1,0.0,2.3,77,1002.4,0.0,22.0,2022,10,04,14
서울,2022-10-04 15:00,19.1,0.0,3.3,76,1002.7,0.0,21.7,2022,10,04,15
서울,2022-10-04 16:00,18.9,0.0,3.1,73,1002.8,0.0,21.1,2022,10,04,16
서울,2022-10-04 17:00,18.2,0.0,3.0,72,1003.9,0.0,19.2,2022,10,04,17
서울,2022-10-04 18:00,17.4,0.0,2.1,85,1004.5,0.0,18.6,2022,10,04,18
서울,2022-10-04 19:00,16.9,0.0,2.8,74,1005.2,0.0,17.7,2022,10,04,19
서울,2022-10-04 20:00,16.4,0.0,3.2,69,1005.9,0.0,16.9,2022,10,04,20
서울,2022-10-04 21:00,15.7,0.0,3.7,69,1006.3,0.0,16.1,2022,10,04,21
서울,2022-10-04 22:00,15.0,0.0,2.6,69,1006.7,0.0,15.8,2022,10,04,22
서울,2022-10-04 23:00,14.4,0.0,2.5,70,1007.1,0.0,15.4,2022,10,04,23
서울,2022-10-05 00:00,14.2,0.0,1.9,73,1007.5,0.0,15.4,2022,10,05,00
서울,2022-10-05 01:00,14.1,0.0,1.7,74,1007.3,0.0,15.4,2022,10,05,01
서울,2022-10-05 02:00,14.1,0.0,0.9,78,1007.4,0.0,15.6,2022,10,05,02
서울,2022-10-05 03:00,14.5,0.0,1.9,86,1007.5,0.0,15.7,2022,10,05,03
서울,2022-10-05 04:00,14.4,0.0,2.7,91,1007.7,0.0,15.7,2022,10,05,04
서울,2022-10-05 05:00,14.2,0.1,1.8,92,1008.1,0.0,15.7,2022,10,05,05
서울,2022-10-05 06:00,14.2,0.0,1.7,91,1009.0,0.0,15.6,2022,10,05,06
서울,2022-10-05 07:00,14.3,0.0,2.7,90,1009.3,0.0,15.5,2022,10,05,07
서울,2022-10-05 08:00,14.7,0.0,2.5,85,1009.9,0.0,16.3,2022,10,05,08
서울,2022-10-05 09:00,15.4,0.0,2.9,82,1010.3,0.0,17.9,2022,10,05,09
서울,2022-10-05 10:00,16.9,0.0,2.6,71,1010.7,0.0,22.4,2022,10,05,10
서울,2022-10-05 11:00,18.5,0.0,2.3,65,1010.7,0.0,26.2,2022,10,05,11
서울,2022-10-05 12:00,18.9,0.0,1.5,63,1010.0,0.0,25.2,2022,10,05,12
서울,2022-10-05 13:00,20.7,0.0,2.0,58,1008.9,0.0,28.7,2022,10,05,13
서울,2022-10-05 14:00,20.2,0.0,2.6,58,1008.1,0.0,24.8,2022,10,05,14
서울,2022-10-05 15:00,21.3,0.0,2.8,55,1007.5,0.0,26.6,2022,10,05,15
서울,2022-10-05 16:00,20.6,0.0,2.3,53,1007.2,0.0,23.7,2022,10,05,16
서울,2022-10-05 17:00,19.3,0.0,2.9,59,1007.7,0.0,20.7,2022,10,05,17
서울,2022-10-05 18:00,17.7,0.0,3.0,65,1008.6,0.0,17.6,2022,10,05,18
서울,2022-10-05 19:00,17.1,0.0,2.3,69,1009.3,0.0,16.7,2022,10,05,19
서울,2022-10-05 20:00,16.7,0.0,1.8,74,1010.1,0.0,16.4,2022,10,05,20
서울,2022-10-05 21:00,15.9,0.0,1.8,76,1010.0,0.0,16.1,2022,10,05,21
서울,2022-10-05 22:00,15.2,0.0,2.2,80,1009.8,0.0,15.6,2022,10,05,22
서울,2022-10-05 23:00,14.9,0.0,2.0,79,1010.3,0.0,15.3,2022,10,05,23
서울,2022-10-06 00:00,14.6,0.0,0.9,80,1010.5,0.0,15.5,2022,10,06,00
서울,2022-10-06 01:00,14.4,0.0,3.0,81,1010.4,0.0,15.1,2022,10,06,01
서울,2022-10-06 02:00,14.2,0.0,2.4,81,1010.0,0.0,14.9,2022,10,06,02
서울,2022-10-06 03:00,14.1,0.0,2.0,82,1010.3,0.0,14.9,2022,10,06,03
서울,2022-10-06 04:00,13.8,0.0,1.6,82,1010.2,0.0,14.4,2022,10,06,04
서울,2022-10-06 05:00,13.4,0.0,2.0,84,1010.3,0.0,14.0,2022,10,06,05
서울,2022-10-06 06:00,13.1,0.0,2.1,83,1010.3,0.0,13.5,2022,10,06,06
서울,2022-10-06 07:00,12.8,0.0,1.8,84,1010.5,0.0,13.0,2022,10,06,07
서울,2022-10-06 08:00,13.2,0.0,2.6,84,1010.6,0.0,14.2,2022,10,06,08
서울,2022-10-06 09:00,14.9,0.0,2.1,79,1010.9,0.0,18.2,2022,10,06,09
서울,2022-10-06 10:00,15.6,0.0,2.6,77,1010.9,0.0,18.0,2022,10,06,10
서울,2022-10-06 11:00,17.2,0.0,3.0,71,1009.9,0.0,21.2,2022,10,06,11
서울,2022-10-06 12:00,17.9,0.0,2.2,67,1009.4,0.0,21.7,2022,10,06,12
서울,2022-10-06 13:00,18.4,0.0,2.9,67,1008.1,0.0,21.5,2022,10,06,13
서울,2022-10-06 14:00,18.7,0.0,1.9,65,1008.2,0.0,21.2,2022,10,06,14
서울,2022-10-06 15:00,18.7,0.0,2.7,66,1007.0,0.0,20.4,2022,10,06,15
서울,2022-10-06 16:00,18.3,0.0,2.2,67,1007.1,0.0,18.8,2022,10,06,16
서울,2022-10-06 17:00,17.6,0.0,2.7,72,1006.7,0.0,17.5,2022,10,06,17
서울,2022-10-06 18:00,17.1,0.0,2.7,76,1006.9,0.0,17.0,2022,10,06,18
서울,2022-10-06 19:00,16.4,0.0,1.7,78,1007.6,0.0,16.6,2022,10,06,19
서울,2022-10-06 20:00,16.0,0.0,1.5,77,1007.8,0.0,16.3,2022,10,06,20
서울,2022-10-06 21:00,15.6,0.0,2.0,81,1008.2,0.0,15.9,2022,10,06,21
서울,2022-10-06 22:00,15.3,0.0,1.8,81,1008.4,0.0,15.5,2022,10,06,22
서울,2022-10-06 23:00,15.0,0.0,1.4,79,1008.1,0.0,15.4,2022,10,06,23
서울,2022-10-07 00:00,14.8,0.0,1.1,79,1008.0,0.0,15.2,2022,10,07,00
서울,2022-10-07 01:00,14.6,0.0,1.2,84,1007.9,0.0,15.1,2022,10,07,01
서울,2022-10-07 02:00,14.1,0.0,2.3,85,1007.9,0.0,14.7,2022,10,07,02
서울,2022-10-07 03:00,13.4,0.0,2.0,85,1007.7,0.0,14.2,2022,10,07,03
서울,2022-10-07 04:00,12.5,0.0,2.7,86,1007.8,0.0,13.1,2022,10,07,04
서울,2022-10-07 05:00,11.9,0.0,2.9,85,1008.2,0.0,12.4,2022,10,07,05
서울,2022-10-07 06:00,11.5,0.0,1.4,84,1008.7,0.0,11.8,2022,10,07,06
서울,2022-10-07 07:00,11.0,0.0,2.4,86,1009.1,0.0,11.3,2022,10,07,07
서울,2022-10-07 08:00,11.5,0.0,3.1,84,1009.4,0.0,11.6,2022,10,07,08
서울,2022-10-07 09:00,12.5,0.0,3.7,78,1009.8,0.0,15.2,2022,10,07,09
서울,2022-10-07 10:00,14.2,0.0,4.2,74,1009.9,0.0,22.1,2022,10,07,10
